claim_id,source_repository,source_path,proposed_public_path,artifact_type,reason,public_safe,sanitization_required,sanitization_method,provenance_method,hash_method,priority,status
SITE-CLAIM-0458,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,N/A - collect direct public-safe evidence before choosing target path,PRIMARY,Fix or remove broken evidence link; then retest link resolution. Run sensitive-data review before any publication.,SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0459,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0460,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0461,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,evidence-library/proposed-public-safe/windows-management-workstation-20260626-010601.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0462,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,evidence-library/proposed-public-safe/windows-management-workstation-20260626-010601.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0463,jeremy-homelab-ops,evidence/home-lab-backup-restore-validation-20260629.txt,evidence-library/proposed-public-safe/home-lab-backup-restore-validation-20260629.txt,PROCEDURE,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim.",SAFE,NO,No sanitization required beyond provenance review.,"Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0464,jeremy-homelab-ops,inventories/windows-management-workstation-20260626-010601.json,N/A - collect direct public-safe evidence before choosing target path,PRIMARY,Fix or remove broken evidence link; then retest link resolution. Run sensitive-data review before any publication.,SANITIZE,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0465,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0466,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0467,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0468,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0469,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0470,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0471,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
SITE-CLAIM-0472,jeremyfontenot,evidence-library/projects/on-prem-home-lab/validated-2026-06-26/operations-validation-summary.json,evidence-library/proposed-public-safe/operations-validation-summary.json,PRIMARY,"Copy a sanitized public-safe direct evidence excerpt with provenance and hash, or downgrade/remove the claim. Run sensitive-data review before any publication.",DO NOT PUBLISH,YES,"Redact secrets, identifiers, unnecessary internal host details, raw account IDs, and personal data; preserve command/output semantics.","Record source repository, commit SHA, source path, capture command/context, and generation date in a provenance JSON sidecar.",Compute SHA-256 for source and public-safe copy; list both in hash index/manifest.,P2,PLAN_ONLY_NOT_COPIED
