page,link_text,target,resolution_status,target_exists,target_type,problem,recommended_fix
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-188acba8-2f245deb.html,utils/,utils/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-188acba8-2f245deb.html,Microsoft.Graph.Education.psd1,Microsoft.Graph.Education.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-188acba8-2f245deb.html,Microsoft.Graph.Education.psm1,Microsoft.Graph.Education.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-198cffb1-07cbb3ac.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-198cffb1-07cbb3ac.html,Microsoft.Graph.Sites.internal.psm1,Microsoft.Graph.Sites.internal.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1a90c767-0e17b55f.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1a90c767-0e17b55f.html,Unprotect-SecureString.ps1,Unprotect-SecureString.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1aa3cae9-30dc61c9.html,Back,../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1aa3cae9-30dc61c9.html,custom/,custom/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1aa3cae9-30dc61c9.html,exports/,exports/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1aa3cae9-30dc61c9.html,internal/,internal/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1aa3cae9-30dc61c9.html,utils/,utils/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1aa3cae9-30dc61c9.html,Microsoft.Graph.Identity.Governance.psd1,Microsoft.Graph.Identity.Governance.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1aa3cae9-30dc61c9.html,Microsoft.Graph.Identity.Governance.psm1,Microsoft.Graph.Identity.Governance.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1b3c1205-d6e745d4.html,Back,../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1b3c1205-d6e745d4.html,custom/,custom/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1b3c1205-d6e745d4.html,exports/,exports/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1b3c1205-d6e745d4.html,internal/,internal/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1b3c1205-d6e745d4.html,utils/,utils/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1b3c1205-d6e745d4.html,Microsoft.Graph.Search.psd1,Microsoft.Graph.Search.psd1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1b3c1205-d6e745d4.html,Microsoft.Graph.Search.psm1,Microsoft.Graph.Search.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1b905c2a-9fe8116c.html,Back,../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1b905c2a-9fe8116c.html,2.35.0/,2.35.0/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1b905c2a-9fe8116c.html,2.35.1/,2.35.1/index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1c0e9dd6-b81da481.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1c0e9dd6-b81da481.html,ProxyCmdletDefinitions.ps1,ProxyCmdletDefinitions.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1c2ce4ca-313617b7.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1c2ce4ca-313617b7.html,Unprotect-SecureString.ps1,Unprotect-SecureString.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1d205c46-b0f3f19a.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1d205c46-b0f3f19a.html,Unprotect-SecureString.ps1,Unprotect-SecureString.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1e9a1d40-f314d474.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1e9a1d40-f314d474.html,Microsoft.Graph.Files.custom.psm1,Microsoft.Graph.Files.custom.psm1,BROKEN,NO,SUPPORTING,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1f57d235-80a70960.html,Back,../../../../../index.html,BROKEN,NO,INDEX,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-1f57d235-80a70960.html,ProxyCmdletDefinitions.ps1,ProxyCmdletDefinitions.ps1,BROKEN,NO,PROCEDURE,Local evidence target does not exist in tracked website repository.,Correct the relative path or remove the public evidence link until the target exists.
