evidence_id,source_repository,source_commit,source_path,public_path,wrapper_path,source_sha256,source_size,public_sha256,public_size,evidence_type,primary_technology,technology_relationships,logical_destination,publication_classification,supported_claims,collection_context
"m365-preserved-sharepoint-1284f51cb4c57bde","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-a32c6bab-810530e8.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-a32c6bab-810530e8.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-a32c6bab-810530e8.html","98ce5937d0218b3d8d1fbb7a742d6a10a7e270983363b16da316881414323684","770","441a8c6610d94c58e361ea41796ae77ade17bbc74673f222a90407d3ce4c078a","1611","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-a32c6bab-810530e8.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-13aecaa4961673c0","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Change-Scripts-and-Automation-20260223-0418-614cc23b.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Change-Scripts-and-Automation-20260223-0418-614cc23b.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Change-Scripts-and-Automation-20260223-0418-614cc23b.html","3af0d4d669792430dbc678072af2723d9bd6f44985f3309a77b5b64e2f2b96ab","2639","32a5d288cd007d93d69fa5aed91609a19e967903dcab508daec27289a97e9f3c","3303","exports","sharepoint","sharepoint|automation|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Change-Scripts-and-Automation-20260223-0418-614cc23b.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-1425375848c2adb5","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Security-Overview-20260511161111-80513ad2.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Security-Overview-20260511161111-80513ad2.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Security-Overview-20260511161111-80513ad2.html","8bcce01a675daa3a77ae509d61473e070b8d6cab92e99f9103325e2a6c2f7b60","3143","e6564c2ddd5328f58e6a2964479f7fe6fbb38199db22b4ee5ed8f1da707ffdde","3773","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Security-Overview-20260511161111-80513ad2.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-1462de0d18166fdb","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Change-Exchange-Online-20260223-0742-20260511161109-8cadcbf8.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Change-Exchange-Online-20260223-0742-20260511161109-8cadcbf8.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Change-Exchange-Online-20260223-0742-20260511161109-8cadcbf8.html","c49c5c125743c8e5220faf61f762d181123c360f038be7be902b6b02d8e97038","2582","77e02598c493458e1581d7f554be143b5cea4ed16c6afee1d84f0e1b277465d1","3245","exports","sharepoint","sharepoint|exchange-online|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Change-Exchange-Online-20260223-0742-20260511161109-8cadcbf8.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-1476b7c3ddd87b8c","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-832cc8a3-b5842161.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-832cc8a3-b5842161.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-832cc8a3-b5842161.html","6def56e5ccad5b5d0a2ba36ae9c5e3e47cdcf40e3229a9543879ec3fce791b4c","726","e11ba41a1b898e2019ae93e4aabc2a7484b7ba1cff22a9ee627ec03ae6f233c0","1545","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-832cc8a3-b5842161.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-153b5696b95fe003","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Documentation-91df712a-708f872b.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Documentation-91df712a-708f872b.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Documentation-91df712a-708f872b.html","ad37f9be373918cdd5bdc4e3f04f4e61a3387affb30bc491730e628746292bac","5486","082487c8d6019f6f9cacd369174f9a02eeebf36e5daef8a77a7bc8c1ed1e1640","6809","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Documentation-91df712a-708f872b.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-15714329d9367d74","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-7e20af1c-f02326ef.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-7e20af1c-f02326ef.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-7e20af1c-f02326ef.html","1f42539dcc772f8c6d8c99e3d7e43ce49fa179466876658f558ce9959c52343a","782","1ae37b3acc35e2f2bff9fad2a52dcee1373fbc568e393f273532301651e1a498","1595","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-7e20af1c-f02326ef.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-15d0d5a0de3238a0","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-b6359536-4fe46917.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-b6359536-4fe46917.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-b6359536-4fe46917.html","9299d7f97277b2d243a969fd264f6df40b07e8e0dcd541c5fd07cd833cda90e3","683","3063d1b3f0818ebbd66fc672d7c67c8a6634ef773ef2e4d910c8bc0d50e519a1","1619","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-b6359536-4fe46917.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-16999297a20f2313","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-954b39a9-529c03c7.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-954b39a9-529c03c7.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-954b39a9-529c03c7.html","e501d3e7db8e0fdb9bb4aa8ab5ae1e04eab10360237b8bfac55f74ac891a4271","752","fac4252372433f596a0f6ff7228cbbebca17a04b2bf8e68e2148e9e09812055c","1584","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-954b39a9-529c03c7.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-16d44a828d16551f","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-26a54e4a-7dd0a297.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-26a54e4a-7dd0a297.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-26a54e4a-7dd0a297.html","fa79ed66a29bfb4d4c2f44ed123c6170bd66468c12f201bf3d77ffa858f70050","794","92ed933cb0944175b428167d35a89df334057ccf2304db9ba1d7bbaa33afe2a6","1607","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-26a54e4a-7dd0a297.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-1706b9536dc55c2a","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-01616997-4ca6ec2a.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-01616997-4ca6ec2a.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-01616997-4ca6ec2a.html","f79a34bf2e16e46569f95aa96a436bc3c3929543eb482c81d38d6ece2512ae48","730","4038e323e8846a5444a49ede7705a3ff7601a8cb1d0f9381cec07100a71b5c92","1551","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-01616997-4ca6ec2a.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-171180cfa6222e6f","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/Scripts-Used-d392347e.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/Scripts-Used-d392347e.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/Scripts-Used-d392347e.html","b4446cb6786eb14b50f125b8e52e235feb48f598fb34c1a638b33ff1ab72c680","7571","d89d5f106b34faede5d6032378dcd7a8f3b5693638e3d51c0284282046f6e4d3","11676","exports","sharepoint","sharepoint|tenant-administration","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/Scripts-Used-d392347e.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-172595f4032239eb","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-35ab0041-e0df960c.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-35ab0041-e0df960c.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-35ab0041-e0df960c.html","0734716cae7d8a15042cecfed22d106605dd5737df87fd46696d3e037faf5639","750","72d07d8d8d4fe57669b9f15d3274be48a9dfa292006dc11df0344bc0479c231a","1563","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-35ab0041-e0df960c.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-17729f1b6d36339a","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-3ef7d7b3-12860095.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-3ef7d7b3-12860095.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-3ef7d7b3-12860095.html","23c50dbc43cf6aa31fe21fcd87ddd8c5d7a87bb58db27e42f042b95fa9d9d51e","786","a0f2aa14ff13eb81f5487867909b571fb925f6d49d8ae8309d5bb3fa1d427d7f","1599","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-3ef7d7b3-12860095.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
"m365-preserved-sharepoint-17801bc17d0683bb","jeremyfontenot/JeremyFontenot.github.io","5581bd7bf9c61ff77000ac04aa39fcbb04ed004f","docs/business/sharepoint/Artifacts/index-20260511161122-96b8a80e.html","evidence-library/preserved-sharepoint/source/docs/business/sharepoint/Artifacts/index-20260511161122-96b8a80e.html","evidence-library/preserved-sharepoint/wrappers/docs/business/sharepoint/Artifacts/index-20260511161122-96b8a80e.html","0dcc49a641463a52cadd59ecc3875147d2118a50002a3f8bf6e73cc99bc65c09","742","5c79efb07ade12b81a303e7145d4a215bb548fbd4ef2288e54f636a455d56a17","1553","exports","sharepoint","sharepoint|automation","content/microsoft-365/sharepoint/evidence/exports/preserved-sharepoint-export/docs/business/sharepoint/Artifacts/index-20260511161122-96b8a80e.html","sanitized-derivative","m365-sharepoint-export-preservation","Original SharePoint export integrity is attested by the reviewed inventory. The linked public copy is a presentation or sanitization derivative and is not described as byte-preserved or as a live SharePoint resource."
